Game_ID,Team,Season,Date,Game,Pts_For_Avg,Pts_Agst_Avg,Rebs_Tot_Avg,Rebs_Off_Avg,Rebs_Def_Avg,Blks_Avg,STL_Avg,FGA_Avg,FGM_Avg,FG_PCT_Avg,FTA_Avg,FTM_Avg,FT_PCT_Avg,FG3M_Avg,FG3_PCT_Avg,PF_Avg
0021500013,San Antonio,2015,2015-10-28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0%,0.0
0021500028,San Antonio,2015,2015-10-30,2,106.0,112.0,36.0,7.0,29.0,9.0,11.0,93.0,45.0,48.4%,13.0,11.0,84.6%,5.0,33.3%,18.0
0021500040,San Antonio,2015,2015-11-01,3,104.0,93.5,46.0,9.5,36.5,6.5,9.0,89.5,42.5,47.5%,13.0,12.0,92.3%,7.0,37.1%,17.0
0021500048,San Antonio,2015,2015-11-02,4,101.0,91.3,47.7,9.7,38.0,6.3,9.3,87.3,40.3,46.1%,17.0,14.0,85.5%,6.3,33.5%,16.7
0021500061,San Antonio,2015,2015-11-04,5,99.3,89.5,47.0,9.3,37.8,6.5,8.5,85.3,40.0,46.9%,17.0,13.5,81.8%,5.8,32.8%,15.5
0021500090,San Antonio,2015,2015-11-07,6,99.2,92.0,47.4,9.2,38.2,5.8,7.8,84.4,39.4,46.7%,17.6,14.4,83.4%,6.0,32.6%,16.6
0021500103,San Antonio,2015,2015-11-09,7,101.7,92.3,46.5,8.7,37.8,5.3,8.3,83.8,40.3,48.2%,18.5,14.5,80.4%,6.5,34.3%,18.2
0021500123,San Antonio,2015,2015-11-11,8,102.3,91.7,46.4,8.6,37.9,5.6,8.7,84.3,41.1,48.8%,17.4,13.6,79.3%,6.4,33.2%,18.3
0021500142,San Antonio,2015,2015-11-14,9,103.6,92.9,45.9,8.5,37.4,5.4,8.1,84.0,41.8,49.8%,17.5,13.6,79.1%,6.5,34.9%,18.6
0021500156,San Antonio,2015,2015-11-16,10,102.3,91.8,46.8,8.9,37.9,5.6,8.3,84.1,40.8,48.5%,18.3,14.4,79.7%,6.3,34.5%,17.6
0021500172,San Antonio,2015,2015-11-18,11,101.4,90.6,46.8,9.2,37.6,6.0,8.4,84.6,40.5,48.0%,17.8,14.0,79.4%,6.4,34.1%,17.1
0021500182,San Antonio,2015,2015-11-20,12,102.1,91.3,47.1,9.3,37.8,6.6,8.1,84.7,40.6,48.0%,18.0,14.2,79.4%,6.6,35.5%,16.7
0021500195,San Antonio,2015,2015-11-21,13,101.1,92.3,46.8,8.9,37.8,6.8,7.8,84.7,40.1,47.4%,17.8,14.1,79.6%,6.8,37.0%,16.8
0021500207,San Antonio,2015,2015-11-23,14,100.4,91.5,46.2,8.8,37.5,6.7,7.8,83.7,39.6,47.4%,18.2,14.3,79.4%,6.8,36.7%,17.0
0021500224,San Antonio,2015,2015-11-25,15,100.2,91.0,45.6,8.9,36.7,6.4,8.5,83.6,39.8,47.7%,17.6,13.6,77.3%,7.0,37.3%,17.2
0021500235,San Antonio,2015,2015-11-27,16,99.4,90.5,46.1,9.1,36.9,6.3,8.3,83.4,39.3,47.2%,17.7,13.7,77.1%,7.1,36.7%,16.9
0021500242,San Antonio,2015,2015-11-28,17,98.9,89.8,45.8,8.9,36.9,6.3,8.5,82.9,39.1,47.2%,17.4,13.5,77.2%,7.1,36.7%,16.9
0021500257,San Antonio,2015,2015-11-30,18,99.4,89.7,46.0,9.1,36.9,6.5,8.6,83.0,39.2,47.2%,17.6,13.8,78.2%,7.2,37.6%,16.7
0021500275,San Antonio,2015,2015-12-02,19,98.8,89.8,46.1,9.2,36.8,6.3,8.4,83.4,39.1,46.9%,17.6,13.8,77.9%,6.9,36.3%,16.7
0021500280,San Antonio,2015,2015-12-03,20,98.6,88.8,46.5,9.3,37.2,6.5,8.6,83.7,38.9,46.6%,17.7,13.8,77.5%,6.9,36.2%,16.5
0021500296,San Antonio,2015,2015-12-05,21,98.9,88.5,46.6,9.4,37.2,6.6,8.6,83.6,39.0,46.8%,17.8,13.8,77.2%,7.1,37.1%,16.7
0021500305,San Antonio,2015,2015-12-07,22,99.3,89.3,46.6,9.4,37.1,6.4,8.3,83.5,39.2,47.1%,18.0,13.8,76.8%,7.0,36.8%,17.0
0021500323,San Antonio,2015,2015-12-09,23,100.2,88.3,46.6,9.3,37.3,6.1,8.1,83.2,39.6,47.7%,18.3,14.1,77.1%,6.9,36.8%,17.0
0021500342,San Antonio,2015,2015-12-11,24,99.9,88.7,46.1,9.5,36.6,6.0,8.2,82.9,39.3,47.6%,18.5,14.3,77.2%,6.9,36.4%,17.0
0021500347,San Antonio,2015,2015-12-12,25,100.3,88.6,46.2,9.5,36.7,6.0,8.2,82.8,39.5,47.9%,18.8,14.4,76.5%,6.8,36.6%,16.9
0021500364,San Antonio,2015,2015-12-14,26,100.4,88.2,46.3,9.4,36.9,5.8,8.3,82.5,39.4,47.9%,18.9,14.6,77.2%,7.0,37.2%,16.8
0021500379,San Antonio,2015,2015-12-16,27,101.1,87.9,46.4,9.4,37.0,5.7,8.2,82.2,39.5,48.2%,19.2,15.0,77.8%,7.0,37.4%,16.8
0021500393,San Antonio,2015,2015-12-18,28,101.6,88.2,46.3,9.3,36.9,5.8,8.3,82.2,39.7,48.4%,19.4,15.1,77.8%,7.1,37.4%,17.0
0021500416,San Antonio,2015,2015-12-21,29,102.0,88.9,46.2,9.4,36.8,5.7,8.3,82.4,39.8,48.4%,19.5,15.3,77.9%,7.2,37.9%,17.5
0021500431,San Antonio,2015,2015-12-23,30,102.2,89.0,46.1,9.3,36.9,5.8,8.2,82.6,40.0,48.5%,19.2,15.0,78.3%,7.1,37.6%,17.3
0021500439,San Antonio,2015,2015-12-25,31,102.4,88.8,46.2,9.4,36.7,5.9,8.2,82.6,40.1,48.7%,19.0,14.9,78.0%,7.2,37.8%,17.2
0021500450,San Antonio,2015,2015-12-26,32,101.8,88.7,46.2,9.6,36.6,5.8,8.3,82.8,40.0,48.4%,18.6,14.6,78.4%,7.2,37.4%,17.3
0021500465,San Antonio,2015,2015-12-28,33,101.8,88.7,46.0,9.6,36.4,6.0,8.4,82.7,40.0,48.4%,18.6,14.7,78.8%,7.2,38.4%,17.1
0021500481,San Antonio,2015,2015-12-30,34,101.7,88.8,45.7,9.5,36.3,6.0,8.3,82.4,39.9,48.5%,18.9,14.9,78.8%,7.1,38.1%,17.1
0020100011,Seattle,2001,2001-10-30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0%,0.0
0020100024,Seattle,2001,2001-11-01,2,95.0,101.0,51.0,11.0,40.0,3.0,8.0,86.0,37.0,43.0%,21.0,16.0,76.2%,5.0,38.5%,28.0
0020100038,Seattle,2001,2001-11-03,3,104.5,104.5,44.5,11.5,33.0,4.5,8.0,81.0,38.5,47.8%,27.0,19.5,73.0%,8.0,46.8%,28.5
0020100052,Seattle,2001,2001-11-05,4,94.3,100.0,39.3,11.0,28.3,4.7,9.0,78.0,35.0,44.8%,24.3,17.7,73.2%,6.7,40.7%,29.0
0020100056,Seattle,2001,2001-11-06,5,101.5,104.8,42.0,13.3,28.8,4.8,8.8,84.3,38.3,45.3%,24.5,17.8,72.9%,7.3,41.3%,28.0
0020100071,Seattle,2001,2001-11-08,6,98.2,101.2,44.2,13.8,30.4,4.6,9.0,85.6,36.4,42.6%,24.4,17.8,73.3%,7.6,40.5%,27.2
0020100080,Seattle,2001,2001-11-09,7,97.5,102.0,45.3,15.0,30.3,4.3,8.5,88.0,36.7,41.8%,22.0,16.2,74.4%,8.0,40.4%,26.5
0020100094,Seattle,2001,2001-11-11,8,97.0,102.3,44.6,14.1,30.4,4.4,8.4,87.4,36.9,42.3%,21.1,15.4,73.6%,7.9,39.9%,25.4
0020100107,Seattle,2001,2001-11-13,9,97.3,100.0,44.0,13.6,30.4,4.4,8.5,86.6,37.0,42.9%,20.8,15.0,72.8%,8.3,41.5%,25.3
0020100129,Seattle,2001,2001-11-16,10,96.6,99.1,43.7,13.1,30.6,4.3,8.7,85.9,36.9,43.1%,20.6,14.9,72.9%,7.9,39.6%,24.8
0020100140,Seattle,2001,2001-11-17,11,96.9,98.3,42.4,12.7,29.7,4.0,8.8,85.3,37.3,43.9%,20.5,14.8,72.6%,7.5,38.5%,24.6
0020100150,Seattle,2001,2001-11-20,12,96.5,98.7,41.9,12.5,29.4,4.2,8.5,84.2,37.0,44.2%,20.3,15.0,74.6%,7.5,38.5%,24.5
0020100160,Seattle,2001,2001-11-21,13,97.3,98.6,41.6,12.0,29.6,4.1,8.2,83.3,37.2,45.0%,20.9,15.8,75.5%,7.2,38.1%,23.8
0020100177,Seattle,2001,2001-11-23,14,96.9,99.5,40.9,12.1,28.8,3.9,8.2,83.3,37.3,45.1%,20.5,15.3,74.8%,7.0,37.7%,23.7
0020100190,Seattle,2001,2001-11-25,15,97.1,98.1,40.9,12.3,28.6,3.9,8.3,83.4,37.6,45.3%,20.4,15.1,74.4%,6.8,36.6%,23.4
0020100203,Seattle,2001,2001-11-27,16,97.2,97.5,40.9,12.3,28.6,4.0,8.4,83.7,37.5,45.0%,20.8,15.7,75.3%,6.5,35.7%,23.5
0020100210,Seattle,2001,2001-11-28,17,98.1,97.8,40.4,12.3,28.1,4.0,8.3,83.9,37.8,45.3%,20.9,15.9,75.7%,6.6,36.0%,23.0
0020100225,Seattle,2001,2001-11-30,18,97.5,98.6,40.2,12.4,27.8,3.9,8.2,83.7,37.5,45.0%,20.8,15.9,76.5%,6.5,35.6%,22.9
0020100241,Seattle,2001,2001-12-02,19,97.2,99.1,39.8,12.0,27.8,3.8,7.9,82.9,37.1,45.0%,21.4,16.6,77.0%,6.4,35.3%,22.8
0020100248,Seattle,2001,2001-12-04,20,97.2,98.2,39.6,11.9,27.7,3.7,7.9,82.5,37.1,45.2%,21.3,16.6,77.7%,6.4,35.2%,22.3
0020100257,Seattle,2001,2001-12-05,21,96.5,98.7,39.4,11.9,27.5,3.9,7.9,82.4,37.0,45.1%,21.0,16.3,76.8%,6.3,35.1%,22.0
0020100272,Seattle,2001,2001-12-07,22,96.2,98.5,39.8,11.9,27.9,3.8,7.9,82.0,37.0,45.2%,21.0,16.0,75.7%,6.3,35.4%,22.4
0020100284,Seattle,2001,2001-12-08,23,96.1,98.5,40.0,12.1,28.0,4.0,7.7,82.4,36.8,44.8%,21.3,16.2,75.4%,6.4,35.3%,22.7
0020100301,Seattle,2001,2001-12-11,24,96.0,99.1,39.8,12.1,27.7,4.0,7.7,82.5,36.7,44.7%,21.1,16.0,75.2%,6.5,35.5%,22.6
0020100306,Seattle,2001,2001-12-12,25,96.3,98.9,40.0,12.3,27.6,3.9,7.7,82.7,36.9,44.8%,21.4,16.0,74.7%,6.4,36.4%,22.6
0020100335,Seattle,2001,2001-12-16,26,96.2,99.5,39.6,12.2,27.4,3.8,7.7,82.7,36.8,44.7%,21.3,16.1,75.3%,6.4,36.4%,22.4
0020100355,Seattle,2001,2001-12-19,27,96.9,99.2,40.0,12.5,27.6,3.7,7.8,83.1,37.2,44.9%,21.1,15.9,75.3%,6.5,36.7%,22.2
0020100370,Seattle,2001,2001-12-21,28,97.1,98.9,40.3,12.3,28.0,3.8,7.7,83.0,37.4,45.3%,20.7,15.7,75.5%,6.6,37.6%,22.1
0020100380,Seattle,2001,2001-12-22,29,97.6,99.2,40.3,12.4,28.0,3.7,7.9,83.1,37.6,45.4%,21.0,15.8,75.2%,6.6,37.9%,22.3
0020100406,Seattle,2001,2001-12-27,30,98.3,98.9,40.2,12.3,27.9,3.9,7.9,82.8,37.9,45.9%,21.1,15.9,75.2%,6.7,38.3%,22.2
0020100423,Seattle,2001,2001-12-29,31,98.4,98.6,40.4,12.5,27.9,3.8,7.8,82.8,37.9,46.0%,21.3,16.0,75.2%,6.5,37.9%,22.4
0020100455,Seattle,2001,2002-01-04,32,98.5,97.8,40.6,12.4,28.2,3.9,7.7,82.9,38.1,46.2%,21.1,15.8,74.8%,6.4,37.4%,22.3
0020100469,Seattle,2001,2002-01-06,33,97.8,97.5,40.8,12.6,28.3,4.1,7.7,82.9,37.9,45.9%,20.9,15.5,73.8%,6.4,37.4%,22.3
0020100477,Seattle,2001,2002-01-07,34,97.5,96.8,40.9,12.6,28.3,4.1,7.7,82.9,37.9,45.8%,20.6,15.2,73.4%,6.5,37.9%,22.0
0020100492,Seattle,2001,2002-01-09,35,97.6,96.6,40.7,12.4,28.3,4.1,7.9,82.9,37.9,46.0%,20.7,15.2,73.0%,6.5,37.9%,21.7
0020100508,Seattle,2001,2002-01-11,36,97.9,97.0,40.5,12.4,28.1,4.1,8.0,82.7,38.0,46.1%,20.7,15.3,73.5%,6.5,38.0%,21.7
0020100540,Seattle,2001,2002-01-16,37,98.0,97.1,40.3,12.3,28.0,4.2,8.0,82.5,38.0,46.3%,20.8,15.4,73.6%,6.6,38.7%,21.5
0020100553,Seattle,2001,2002-01-18,38,97.5,97.0,40.1,12.3,27.8,4.2,8.1,82.2,37.8,46.1%,20.9,15.4,73.4%,6.5,38.5%,21.4
0020100568,Seattle,2001,2002-01-19,39,97.3,97.0,39.9,12.2,27.7,4.2,8.1,82.0,37.6,46.0%,20.9,15.5,73.6%,6.5,38.5%,21.6
0020100571,Seattle,2001,2002-01-21,40,97.5,96.5,40.2,12.4,27.8,4.2,8.2,82.2,37.9,46.2%,20.7,15.3,72.8%,6.5,38.2%,21.6
0020100591,Seattle,2001,2002-01-23,41,97.8,96.5,40.1,12.2,27.9,4.2,8.2,81.7,38.0,46.7%,20.8,15.4,73.0%,6.5,38.8%,21.7
0020100600,Seattle,2001,2002-01-24,42,97.8,96.9,40.0,12.1,27.8,4.3,8.2,81.9,38.0,46.7%,20.7,15.3,73.1%,6.5,38.5%,21.6
0020100616,Seattle,2001,2002-01-26,43,97.9,96.7,40.0,12.1,27.8,4.2,8.2,81.8,38.1,46.8%,20.6,15.2,72.9%,6.5,38.8%,21.5
0020100635,Seattle,2001,2002-01-29,44,97.8,96.4,40.0,12.1,27.9,4.1,8.2,81.9,38.0,46.7%,20.5,15.2,73.4%,6.5,38.7%,21.4
0020100647,Seattle,2001,2002-01-31,45,97.5,96.3,40.0,12.2,27.9,4.1,8.1,81.9,37.9,46.6%,20.4,15.1,73.4%,6.6,39.0%,21.4
0020100662,Seattle,2001,2002-02-02,46,97.5,96.4,40.2,12.2,28.0,4.1,8.1,82.1,37.9,46.4%,20.2,15.0,73.6%,6.6,39.2%,21.6
0020100685,Seattle,2001,2002-02-05,47,97.3,96.4,40.2,12.2,28.0,4.2,8.0,81.9,37.8,46.4%,20.5,15.2,73.8%,6.6,39.1%,21.6
0020100690,Seattle,2001,2002-02-06,48,97.7,96.2,40.2,12.2,28.0,4.1,8.1,81.9,37.9,46.5%,20.4,15.2,74.1%,6.6,39.5%,21.6
0020100706,Seattle,2001,2002-02-12,49,97.5,95.8,40.2,12.1,28.1,4.3,8.1,81.8,37.8,46.4%,20.4,15.3,74.4%,6.6,39.5%,21.5
0020100720,Seattle,2001,2002-02-14,50,97.7,96.2,40.2,12.1,28.1,4.2,8.2,81.9,37.9,46.5%,20.3,15.2,74.2%,6.6,39.6%,21.4
0020100734,Seattle,2001,2002-02-16,51,97.5,96.1,40.3,12.1,28.2,4.2,8.2,81.9,37.9,46.4%,20.3,15.2,74.2%,6.6,39.4%,21.3
0020100745,Seattle,2001,2002-02-17,52,97.2,95.5,40.3,12.0,28.3,4.2,8.2,81.6,37.8,46.5%,20.1,15.0,74.2%,6.5,39.2%,21.2
0020100756,Seattle,2001,2002-02-19,53,97.8,95.9,40.5,12.2,28.3,4.2,8.2,81.8,38.0,46.7%,20.2,15.1,74.3%,6.6,39.3%,21.3
0020100766,Seattle,2001,2002-02-20,54,97.8,95.8,40.3,12.0,28.3,4.3,8.3,81.7,38.1,46.8%,20.1,15.1,74.7%,6.5,39.1%,21.3
0020100781,Seattle,2001,2002-02-22,55,97.6,95.7,40.3,11.9,28.4,4.3,8.3,81.6,38.0,46.8%,20.0,15.0,74.4%,6.5,38.9%,21.3
0020100793,Seattle,2001,2002-02-24,56,97.6,95.7,40.3,11.9,28.3,4.3,8.4,81.6,38.0,46.7%,20.2,15.1,74.3%,6.6,38.9%,21.3
0020100802,Seattle,2001,2002-02-26,57,97.7,95.7,40.3,11.9,28.4,4.3,8.4,81.4,38.0,46.8%,20.2,15.1,74.3%,6.6,39.2%,21.2
0020100813,Seattle,2001,2002-02-27,58,97.9,95.5,40.2,11.9,28.3,4.2,8.5,81.5,38.0,46.9%,20.2,15.1,74.5%,6.7,39.4%,21.2
0020100825,Seattle,2001,2002-03-01,59,97.9,95.3,40.2,11.9,28.3,4.3,8.5,81.4,38.1,46.9%,20.1,15.1,74.6%,6.6,39.1%,21.1
0020100842,Seattle,2001,2002-03-03,60,97.7,95.2,40.2,11.8,28.3,4.2,8.5,81.5,38.0,46.8%,20.1,15.1,74.6%,6.7,39.0%,21.2
0020100860,Seattle,2001,2002-03-05,61,97.7,94.8,40.3,11.8,28.5,4.3,8.6,81.4,38.0,46.9%,20.1,15.0,74.4%,6.6,38.7%,21.2
0020100874,Seattle,2001,2002-03-07,62,97.7,94.6,40.3,11.8,28.5,4.3,8.6,81.5,38.0,46.8%,20.0,14.9,74.1%,6.6,38.6%,21.2
0020100891,Seattle,2001,2002-03-09,63,97.6,94.5,40.4,11.8,28.6,4.4,8.5,81.6,38.0,46.8%,20.0,14.9,74.2%,6.7,38.6%,21.3
0020100905,Seattle,2001,2002-03-11,64,97.5,94.4,40.4,11.7,28.7,4.4,8.5,81.5,38.0,46.7%,20.1,15.0,74.4%,6.6,38.4%,21.3
0020100912,Seattle,2001,2002-03-12,65,97.7,94.8,40.4,11.7,28.7,4.4,8.5,81.5,38.0,46.8%,20.3,15.2,74.5%,6.6,38.3%,21.3
0020100933,Seattle,2001,2002-03-15,66,97.7,94.9,40.4,11.7,28.7,4.4,8.5,81.5,38.0,46.8%,20.2,15.1,74.4%,6.5,38.0%,21.3
0020100942,Seattle,2001,2002-03-16,67,97.7,95.0,40.3,11.7,28.7,4.3,8.4,81.4,37.9,46.8%,20.4,15.3,74.6%,6.5,38.4%,21.3
0020100964,Seattle,2001,2002-03-19,68,97.7,94.9,40.4,11.7,28.7,4.4,8.4,81.3,37.9,46.7%,20.5,15.4,74.7%,6.5,38.1%,21.2
0020100985,Seattle,2001,2002-03-22,69,97.9,94.9,40.4,11.7,28.6,4.4,8.4,81.3,38.0,46.9%,20.5,15.5,74.8%,6.4,37.9%,21.3
0020100992,Seattle,2001,2002-03-23,70,98.1,94.7,40.4,11.7,28.7,4.4,8.5,81.3,38.1,47.0%,20.5,15.4,74.7%,6.4,38.1%,21.2
0020101006,Seattle,2001,2002-03-25,71,97.9,94.6,40.4,11.7,28.7,4.5,8.5,81.3,38.0,46.9%,20.6,15.5,74.8%,6.3,37.9%,21.2
0020101023,Seattle,2001,2002-03-27,72,98.0,94.6,40.4,11.7,28.6,4.5,8.5,81.3,38.0,47.0%,20.7,15.6,74.9%,6.3,37.7%,21.2
0020101039,Seattle,2001,2002-03-29,73,98.0,94.4,40.5,11.8,28.7,4.5,8.4,81.3,38.0,47.0%,20.7,15.6,74.9%,6.3,37.8%,21.2
0020101046,Seattle,2001,2002-03-30,74,97.7,94.1,40.5,11.8,28.7,4.5,8.5,81.3,38.0,46.9%,20.5,15.5,74.6%,6.2,37.4%,21.2
0020101064,Seattle,2001,2002-04-02,75,97.6,94.0,40.5,11.7,28.8,4.5,8.4,81.2,38.0,46.9%,20.5,15.5,74.8%,6.2,37.5%,21.1
0020101074,Seattle,2001,2002-04-03,76,97.6,94.1,40.5,11.8,28.7,4.5,8.4,81.4,38.1,46.9%,20.4,15.4,74.5%,6.1,37.4%,21.2
0020101091,Seattle,2001,2002-04-05,77,97.5,94.1,40.4,11.8,28.6,4.5,8.5,81.4,38.1,46.9%,20.3,15.3,74.5%,6.1,37.2%,21.1
0020101111,Seattle,2001,2002-04-08,78,97.3,94.0,40.5,11.8,28.7,4.5,8.5,81.3,38.0,46.9%,20.3,15.3,74.4%,6.0,37.0%,21.1
0020101120,Seattle,2001,2002-04-09,79,97.4,94.0,40.4,11.8,28.6,4.5,8.5,81.2,38.1,47.0%,20.2,15.2,74.4%,6.0,37.8%,21.2
0020101149,Seattle,2001,2002-04-13,80,97.3,94.1,40.3,11.8,28.5,4.5,8.5,81.2,38.1,47.0%,20.2,15.2,74.6%,6.0,37.9%,21.1
0020101164,Seattle,2001,2002-04-15,81,97.3,94.4,40.3,11.8,28.5,4.5,8.5,81.2,38.0,46.9%,20.3,15.3,74.7%,6.0,38.1%,21.0
0020101187,Seattle,2001,2002-04-17,82,97.4,94.6,40.2,11.7,28.5,4.5,8.4,81.3,38.0,47.0%,20.3,15.3,74.7%,6.0,38.1%,21.1
0020200015,Seattle,2002,2002-10-30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0%,0.0
0020200030,Seattle,2002,2002-11-01,2,86.0,73.0,36.0,10.0,26.0,8.0,10.0,74.0,34.0,45.9%,20.0,12.0,60.0%,6.0,46.2%,19.0
0020200044,Seattle,2002,2002-11-03,3,96.0,83.0,39.0,13.5,25.5,5.5,11.0,79.0,36.0,45.6%,24.5,17.0,68.0%,7.0,53.9%,22.5
0020200056,Seattle,2002,2002-11-05,4,94.3,81.0,42.0,14.3,27.7,4.3,10.7,82.0,37.3,45.5%,20.3,14.0,67.5%,5.7,42.2%,21.7
0020200063,Seattle,2002,2002-11-06,5,96.8,85.0,42.3,13.3,29.0,4.8,10.0,81.8,37.8,46.2%,20.5,14.3,68.5%,7.0,46.9%,21.5
0020200073,Seattle,2002,2002-11-08,6,94.2,85.2,42.0,12.8,29.2,4.4,9.0,80.6,37.0,45.9%,20.2,14.4,70.6%,5.8,39.2%,21.0
0020200084,Seattle,2002,2002-11-09,7,94.8,88.5,42.3,13.0,29.3,3.8,8.0,81.5,37.5,46.0%,19.2,14.0,73.1%,5.8,38.5%,21.2
0020200099,Seattle,2002,2002-11-12,8,93.3,87.6,42.1,12.4,29.7,4.1,8.0,81.4,36.3,44.5%,19.3,14.0,72.7%,6.7,43.1%,20.3
0020200125,Seattle,2002,2002-11-15,9,94.3,88.5,41.5,12.3,29.3,3.9,8.0,81.0,37.0,45.7%,19.0,13.6,71.7%,6.6,43.5%,19.9
0020200139,Seattle,2002,2002-11-17,10,96.1,89.4,41.3,11.7,29.7,3.7,8.7,81.3,38.0,46.7%,19.4,14.1,72.4%,6.0,39.9%,20.2
0020200155,Seattle,2002,2002-11-19,11,94.9,88.3,41.2,11.2,30.0,3.7,8.6,81.2,37.3,45.9%,20.1,14.5,72.1%,5.8,39.0%,20.4
0020200167,Seattle,2002,2002-11-21,12,93.9,89.5,41.0,11.2,29.8,3.6,8.6,81.1,36.8,45.4%,20.0,14.8,74.1%,5.5,36.7%,20.0
0020200185,Seattle,2002,2002-11-23,13,93.2,89.4,41.3,11.4,29.9,3.8,8.5,82.0,36.8,44.9%,19.2,14.2,73.8%,5.3,36.2%,20.0
0020200193,Seattle,2002,2002-11-24,14,94.1,91.4,41.8,11.8,30.0,3.7,8.4,82.1,36.9,45.0%,20.2,14.8,73.4%,5.5,36.4%,20.2
0020200200,Seattle,2002,2002-11-26,15,93.9,91.3,41.9,12.1,29.9,3.6,8.4,82.7,36.9,44.6%,20.0,14.6,73.3%,5.5,37.4%,20.2
0020200211,Seattle,2002,2002-11-27,16,95.3,93.1,41.3,12.0,29.3,3.7,8.5,83.5,37.4,44.8%,20.5,15.3,74.1%,5.3,36.1%,20.6
0020200228,Seattle,2002,2002-11-29,17,95.6,94.6,40.7,12.0,28.7,3.8,8.7,83.5,37.6,45.0%,20.3,15.1,74.2%,5.4,36.6%,20.1
0020200242,Seattle,2002,2002-12-01,18,94.2,94.0,40.3,11.8,28.5,3.6,8.8,83.3,37.1,44.6%,19.7,14.7,74.6%,5.2,35.6%,19.9
0020200265,Seattle,2002,2002-12-04,19,94.3,94.0,40.5,11.9,28.6,3.7,8.9,83.3,37.2,44.7%,19.6,14.6,74.5%,5.2,35.7%,20.0
0020200287,Seattle,2002,2002-12-07,20,95.2,95.1,40.6,11.7,28.9,3.7,8.8,83.5,37.6,45.0%,19.9,14.7,74.0%,5.3,36.5%,20.1
0020200300,Seattle,2002,2002-12-10,21,95.4,93.9,40.7,11.5,29.2,3.8,8.9,83.2,37.7,45.3%,20.1,14.8,73.6%,5.4,37.4%,20.0
0020200308,Seattle,2002,2002-12-11,22,94.7,94.0,40.7,11.6,29.1,3.7,8.9,83.0,37.3,44.9%,20.3,14.8,73.1%,5.3,37.7%,19.9
0020200318,Seattle,2002,2002-12-13,23,94.5,93.7,41.1,11.8,29.3,3.8,9.0,83.3,37.4,44.9%,20.3,14.6,72.2%,5.2,36.9%,20.0
0020200330,Seattle,2002,2002-12-14,24,94.4,93.1,41.3,11.8,29.4,3.8,9.0,82.9,37.3,45.0%,20.4,14.6,71.7%,5.2,36.7%,19.9
0020200343,Seattle,2002,2002-12-16,25,93.7,93.0,41.2,11.8,29.4,3.7,8.8,82.6,37.0,44.8%,20.5,14.5,71.2%,5.2,36.5%,19.9
0020200364,Seattle,2002,2002-12-18,26,94.4,93.2,41.7,12.0,29.7,3.8,8.9,82.8,37.3,45.0%,20.6,14.6,71.1%,5.2,36.5%,20.0
0020200378,Seattle,2002,2002-12-20,27,94.2,93.1,41.5,12.0,29.5,3.7,8.8,82.6,37.1,44.9%,21.1,14.9,71.1%,5.1,36.0%,20.3
0020200389,Seattle,2002,2002-12-21,28,93.9,92.9,41.5,12.1,29.4,3.6,8.9,82.8,36.9,44.6%,20.9,15.0,72.0%,5.0,36.1%,20.1
0020200401,Seattle,2002,2002-12-23,29,93.4,92.5,41.8,12.3,29.6,3.5,8.9,82.7,36.7,44.4%,20.8,14.9,72.1%,5.1,36.0%,19.9
0020200407,Seattle,2002,2002-12-26,30,93.2,92.4,41.8,12.3,29.4,3.4,8.8,82.7,36.7,44.4%,20.4,14.7,72.8%,5.0,36.0%,19.9
0020200439,Seattle,2002,2002-12-30,31,93.3,92.2,41.8,12.3,29.5,3.4,8.7,82.5,36.7,44.5%,20.5,14.9,73.1%,5.0,35.8%,19.8
0020200462,Seattle,2002,2003-01-03,32,92.8,91.7,41.9,12.3,29.7,3.5,8.7,82.5,36.5,44.3%,20.7,14.9,72.9%,4.8,34.7%,20.1
0020200490,Seattle,2002,2003-01-07,33,92.5,91.8,41.6,12.4,29.2,3.4,8.6,82.4,36.4,44.2%,20.8,14.9,72.2%,4.8,34.8%,20.3
0020200500,Seattle,2002,2003-01-08,34,92.7,92.6,41.4,12.4,29.0,3.3,8.7,82.4,36.5,44.3%,20.8,14.9,72.2%,4.8,34.9%,20.4
0020200517,Seattle,2002,2003-01-10,35,92.7,93.0,41.2,12.4,28.9,3.3,8.7,82.2,36.5,44.4%,20.8,14.9,72.4%,4.8,35.4%,20.5
0020200529,Seattle,2002,2003-01-12,36,92.6,92.9,41.0,12.1,28.9,3.3,8.7,82.1,36.3,44.3%,21.0,15.1,72.6%,4.8,35.2%,20.8
0020200554,Seattle,2002,2003-01-16,37,92.2,92.8,40.9,12.0,28.9,3.4,8.8,82.1,36.2,44.1%,20.9,15.1,72.7%,4.7,34.7%,20.9
0020200564,Seattle,2002,2003-01-17,38,92.0,92.8,40.8,12.0,28.8,3.4,8.8,81.8,36.1,44.2%,21.0,15.1,72.6%,4.6,34.4%,20.9
